RataRata_Edukasi_Dewasa,SQBmeaned,SQBdependency,SQBovercrowding,Jumlah_HP,SQBedjefe,Tingkat_Kepadatan_Penghuni,SQBhogar_nin,Jumlah_Ruangan,Umur,Jumlah_Anak_0_19,SQBage,agesq,Jumlah_Dewasa,Sewa_Rumah_Bulanan,Total_Individu_Keluarga,Jumlah_Orang_Tinggal_DiRumah,Lama_Sekolah_Tahun,SQBescolari,SQBhogar_total,Punya_Plafon,Dinding_Bata,Kualitas_Lantai_Baik,Kualitas_Atap_Baik,Kualitas_Dinding_Baik,Lantai_Keramik,Masak_Gas,Masak_Listrik,Area_Pedesaan,Area_Perkotaan,Rumah_Milik_Sendiri_Lunas,Punya_TV,Kualitas_Atap_Sedang,Dinding_Semen_Prefab,Kualitas_Dinding_Sedang,Jumlah_Lansia_65Plus,Tingkat_Kemiskinan
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,72,1,5184,5184,9,130000.0,10,10,3,9,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,24,1,576,576,9,130000.0,10,10,8,64,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,27,1,729,729,9,130000.0,10,10,13,169,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,45,1,2025,2025,9,130000.0,10,10,6,36,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,28,1,784,784,9,130000.0,10,10,11,121,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,22,1,484,484,9,130000.0,10,10,8,64,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,20,1,400,400,9,130000.0,10,10,4,16,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
7.7777777,60.493824,0.0625,25.0,5,0,5.0,1,3,49,1,2401,2401,9,130000.0,10,10,5,25,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4
9.5,90.25,2.25,2.7777777,2,64,1.6666666,9,5,3,3,9,9,2,175000.0,5,5,0,0,25,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
9.5,90.25,2.25,2.7777777,2,64,1.6666666,9,5,2,3,4,4,2,175000.0,5,5,0,0,25,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
9.5,90.25,2.25,2.7777777,2,64,1.6666666,9,5,6,3,36,36,2,175000.0,5,5,0,0,25,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
9.5,90.25,2.25,2.7777777,2,64,1.6666666,9,5,27,3,729,729,2,175000.0,5,5,8,64,25,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
9.5,90.25,2.25,2.7777777,2,64,1.6666666,9,5,29,3,841,841,2,175000.0,5,5,11,121,25,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,5,1,25,25,6,130000.0,7,7,0,0,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,28,1,784,784,6,130000.0,7,7,5,25,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,21,1,441,441,6,130000.0,7,7,12,144,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,61,1,3721,3721,6,130000.0,7,7,6,36,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,94,1,8836,8836,6,130000.0,7,7,6,36,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,27,1,729,729,6,130000.0,7,7,11,121,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
7.5,56.25,0.16000001,1.9599999,4,0,1.4,1,7,56,1,3136,3136,6,130000.0,7,7,5,25,49,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,4
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,6,3,36,36,4,130000.0,7,7,0,0,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,9,3,81,81,4,130000.0,7,7,1,1,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,26,3,676,676,4,130000.0,7,7,5,25,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,47,3,2209,2209,4,130000.0,7,7,6,36,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,4,3,16,16,4,130000.0,7,7,0,0,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,60,3,3600,3600,4,130000.0,7,7,0,0,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
4.5,20.25,0.5625,12.25,4,0,3.5,9,3,25,3,625,625,4,130000.0,7,7,7,49,49,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2
10.0,100.0,0.25,4.0,5,0,2.0,4,5,12,2,144,144,4,130000.0,6,6,6,36,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
10.0,100.0,0.25,4.0,5,0,2.0,4,5,44,2,1936,1936,4,130000.0,6,6,7,49,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
10.0,100.0,0.25,4.0,5,0,2.0,4,5,0,2,0,0,4,130000.0,6,6,0,0,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
10.0,100.0,0.25,4.0,5,0,2.0,4,5,23,2,529,529,4,130000.0,6,6,11,121,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
10.0,100.0,0.25,4.0,5,0,2.0,4,5,20,2,400,400,4,130000.0,6,6,11,121,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
10.0,100.0,0.25,4.0,5,0,2.0,4,5,25,2,625,625,4,130000.0,6,6,11,121,36,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,3
11.333333,128.44444,0.11111112,4.0,4,0,2.0,1,5,27,1,729,729,3,130000.0,4,4,6,36,16,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4
11.333333,128.44444,0.11111112,4.0,4,0,2.0,1,5,20,1,400,400,3,130000.0,4,4,6,36,16,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4
11.333333,128.44444,0.11111112,4.0,4,0,2.0,1,5,19,1,361,361,3,130000.0,4,4,11,121,16,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4
11.333333,128.44444,0.11111112,4.0,4,0,2.0,1,5,53,1,2809,2809,3,130000.0,4,4,11,121,16,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4
6.0,36.0,0.0,1.0,1,36,1.0,0,1,23,0,529,529,1,25310.0,1,1,6,36,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,4
6.0,36.0,1.0,1.0,2,0,1.0,1,3,40,1,1600,1600,1,130000.0,2,2,6,36,4,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,2
6.0,36.0,1.0,1.0,2,0,1.0,1,3,13,1,169,169,1,130000.0,2,2,3,9,4,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,5,5,25,25,4,130000.0,9,9,0,0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,47,5,2209,2209,4,130000.0,9,9,6,36,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,5,5,25,25,4,130000.0,9,9,0,0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,2,5,4,4,4,130000.0,9,9,0,0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,16,5,256,256,4,130000.0,9,9,7,49,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,1,5,1,1,4,130000.0,9,9,0,0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,24,5,576,576,4,130000.0,9,9,7,49,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,52,5,2704,2704,4,130000.0,9,9,5,25,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.25,39.0625,1.5625,9.0,4,25,3.0,25,4,23,5,529,529,4,130000.0,9,9,7,49,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
6.0,36.0,9.0,9.0,3,0,3.0,9,4,7,3,49,49,1,130000.0,4,6,0,0,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2
6.0,36.0,9.0,9.0,3,0,3.0,9,4,11,3,121,121,1,130000.0,4,6,4,16,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2
6.0,36.0,9.0,9.0,3,0,3.0,9,4,29,3,841,841,1,130000.0,4,6,6,36,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2
6.0,36.0,9.0,9.0,3,0,3.0,9,4,2,3,4,4,1,130000.0,4,6,0,0,16,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,2
10.0,100.0,4.0,9.0,3,0,3.0,4,4,3,2,9,9,1,130000.0,3,6,0,0,9,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
10.0,100.0,4.0,9.0,3,0,3.0,4,4,25,2,625,625,1,130000.0,3,6,10,100,9,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
10.0,100.0,4.0,9.0,3,0,3.0,4,4,6,2,36,36,1,130000.0,3,6,0,0,9,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
16.0,256.0,64.0,0.0625,1,256,0.25,0,7,70,0,4900,4900,1,130000.0,1,1,16,256,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,4
15.0,225.0,0.0,1.0,3,196,1.0,0,6,27,0,729,729,3,130000.0,3,3,17,289,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
15.0,225.0,0.0,1.0,3,196,1.0,0,6,53,0,2809,2809,3,130000.0,3,3,14,196,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
15.0,225.0,0.0,1.0,3,196,1.0,0,6,54,0,2916,2916,3,130000.0,3,3,14,196,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
16.0,256.0,1.0,1.0,3,0,1.0,4,8,2,2,4,4,2,400000.0,4,4,0,0,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
16.0,256.0,1.0,1.0,3,0,1.0,4,8,33,2,1089,1089,2,400000.0,4,4,15,225,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
16.0,256.0,1.0,1.0,3,0,1.0,4,8,33,2,1089,1089,2,400000.0,4,4,17,289,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
16.0,256.0,1.0,1.0,3,0,1.0,4,8,4,2,16,16,2,400000.0,4,4,0,0,16,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
19.0,361.0,0.25,0.5625,2,441,0.75,1,7,46,1,2116,2116,2,450000.0,3,3,21,441,9,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
19.0,361.0,0.25,0.5625,2,441,0.75,1,7,3,1,9,9,2,450000.0,3,3,0,0,9,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
19.0,361.0,0.25,0.5625,2,441,0.75,1,7,32,1,1024,1024,2,450000.0,3,3,17,289,9,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
10.0,100.0,1.0,0.25,2,196,0.5,0,7,66,0,4356,4356,2,130000.0,2,2,14,196,4,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
10.0,100.0,1.0,0.25,2,196,0.5,0,7,62,0,3844,3844,2,130000.0,2,2,6,36,4,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,4
5.0,25.0,1.0,0.44444448,0,16,0.66666669,0,5,65,0,4225,4225,2,130000.0,2,2,4,16,4,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2
5.0,25.0,1.0,0.44444448,0,16,0.66666669,0,5,49,0,2401,2401,2,130000.0,2,2,6,36,4,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,2
14.333333,205.44444,0.0,1.0,3,256,1.0,0,5,53,0,2809,2809,3,130000.0,3,3,15,225,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
14.333333,205.44444,0.0,1.0,3,256,1.0,0,5,61,0,3721,3721,3,130000.0,3,3,16,256,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
14.333333,205.44444,0.0,1.0,3,256,1.0,0,5,20,0,400,400,3,130000.0,3,3,12,144,9,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,4
12.25,150.0625,1.0,1.0,5,0,1.0,0,7,33,0,1089,1089,4,130000.0,4,4,14,196,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
12.25,150.0625,1.0,1.0,5,0,1.0,0,7,77,0,5929,5929,4,130000.0,4,4,11,121,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
12.25,150.0625,1.0,1.0,5,0,1.0,0,7,44,0,1936,1936,4,130000.0,4,4,15,225,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
12.25,150.0625,1.0,1.0,5,0,1.0,0,7,68,0,4624,4624,4,130000.0,4,4,9,81,16,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,2,4
14.0,196.0,0.0,0.44444448,2,0,0.66666669,0,6,20,0,400,400,2,300000.0,2,2,13,169,4,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4
14.0,196.0,0.0,0.44444448,2,0,0.66666669,0,6,23,0,529,529,2,300000.0,2,2,15,225,4,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,4
5.6666665,32.111111,4.0,1.0,2,0,1.0,0,6,81,0,6561,6561,3,130000.0,3,3,11,121,9,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,4
5.6666665,32.111111,4.0,1.0,2,0,1.0,0,6,38,0,1444,1444,3,130000.0,3,3,0,0,9,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,4
5.6666665,32.111111,4.0,1.0,2,0,1.0,0,6,70,0,4900,4900,3,130000.0,3,3,6,36,9,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,4
14.0,196.0,0.0,1.0,4,0,1.0,0,6,22,0,484,484,1,399378.0,1,4,14,196,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,4
14.0,196.0,0.0,1.0,4,0,1.0,0,6,23,0,529,529,1,399378.0,1,4,14,196,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,4
14.0,196.0,0.0,1.0,4,196,1.0,0,6,22,0,484,484,1,399378.0,1,4,14,196,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,4
17.0,289.0,0.0,1.0,1,0,1.0,0,4,46,0,2116,2116,1,119813.0,1,1,17,289,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,4
15.0,225.0,0.0,0.11111112,3,0,0.33333334,0,8,30,0,900,900,1,125518.0,1,1,15,225,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,4
9.666667,93.44445,0.0,0.5625,3,0,0.75,0,7,62,0,3844,3844,3,130000.0,3,3,9,81,9,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,4
9.666667,93.44445,0.0,0.5625,3,0,0.75,0,7,62,0,3844,3844,3,130000.0,3,3,6,36,9,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,4
9.666667,93.44445,0.0,0.5625,3,0,0.75,0,7,33,0,1089,1089,3,130000.0,3,3,14,196,9,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,4
8.0,64.0,64.0,0.25,0,0,0.5,0,6,88,0,7744,7744,1,130000.0,1,1,8,64,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
13.0,169.0,0.0,0.25,2,0,0.5,0,8,61,0,3721,3721,2,130000.0,2,2,13,169,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
13.0,169.0,0.0,0.25,2,0,0.5,0,8,40,0,1600,1600,2,130000.0,2,2,13,169,4,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
5.0,25.0,2.25,6.25,1,0,2.5,9,4,16,3,256,256,2,130000.0,5,5,6,36,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4
5.0,25.0,2.25,6.25,1,0,2.5,9,4,7,3,49,49,2,130000.0,5,5,0,0,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4
5.0,25.0,2.25,6.25,1,0,2.5,9,4,11,3,121,121,2,130000.0,5,5,2,4,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4
5.0,25.0,2.25,6.25,1,0,2.5,9,4,39,3,1521,1521,2,130000.0,5,5,4,16,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4
5.0,25.0,2.25,6.25,1,0,2.5,9,4,44,3,1936,1936,2,130000.0,5,5,6,36,25,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4
4.5,20.25,1.0,4.0,2,0,2.0,0,3,65,0,4225,4225,2,130000.0,2,2,3,9,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4
4.5,20.25,1.0,4.0,2,0,2.0,0,3,40,0,1600,1600,2,130000.0,2,2,6,36,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4
2.0,4.0,0.0,2.25,3,36,1.5,0,4,45,0,2025,2025,3,130000.0,3,3,0,0,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
2.0,4.0,0.0,2.25,3,36,1.5,0,4,59,0,3481,3481,3,130000.0,3,3,6,36,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
2.0,4.0,0.0,2.25,3,36,1.5,0,4,42,0,1764,1764,3,130000.0,3,3,0,0,9,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
7.0,49.0,64.0,0.25,1,0,0.5,0,4,78,0,6084,6084,1,130000.0,1,1,7,49,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,3
7.5,56.25,1.0,4.0,2,0,2.0,4,5,40,2,1600,1600,2,180000.0,4,4,9,81,16,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,4
7.5,56.25,1.0,4.0,2,0,2.0,4,5,13,2,169,169,2,180000.0,4,4,6,36,16,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,4
7.5,56.25,1.0,4.0,2,0,2.0,4,5,3,2,9,9,2,180000.0,4,4,0,0,16,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,4
7.5,56.25,1.0,4.0,2,0,2.0,4,5,30,2,900,900,2,180000.0,4,4,6,36,16,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,4
8.0,64.0,0.25,1.0,3,64,1.0,1,6,55,1,3025,3025,2,130000.0,3,3,8,64,9,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
8.0,64.0,0.25,1.0,3,64,1.0,1,6,55,1,3025,3025,2,130000.0,3,3,8,64,9,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
8.0,64.0,0.25,1.0,3,64,1.0,1,6,14,1,196,196,2,130000.0,3,3,7,49,9,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,10,3,100,100,3,130000.0,6,6,3,9,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,19,3,361,361,3,130000.0,6,6,11,121,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,8,3,64,64,3,130000.0,6,6,1,1,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,69,3,4761,4761,3,130000.0,6,6,11,121,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,64,3,4096,4096,3,130000.0,6,6,6,36,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
13.0,169.0,4.0,4.0,4,121,2.0,9,6,40,3,1600,1600,3,130000.0,6,6,11,121,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,4
9.333333,87.111107,0.11111112,4.0,3,81,2.0,1,4,37,1,1369,1369,3,125000.0,4,4,9,81,16,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,4
9.333333,87.111107,0.11111112,4.0,3,81,2.0,1,4,23,1,529,529,3,125000.0,4,4,10,100,16,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,4
9.333333,87.111107,0.11111112,4.0,3,81,2.0,1,4,5,1,25,25,3,125000.0,4,4,0,0,16,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,4
9.333333,87.111107,0.11111112,4.0,3,81,2.0,1,4,58,1,3364,3364,3,125000.0,4,4,9,81,16,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,4
11.5,132.25,0.0,1.0,4,121,1.0,0,7,25,0,625,625,4,130000.0,4,4,13,169,16,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
11.5,132.25,0.0,1.0,4,121,1.0,0,7,61,0,3721,3721,4,130000.0,4,4,11,121,16,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
11.5,132.25,0.0,1.0,4,121,1.0,0,7,22,0,484,484,4,130000.0,4,4,11,121,16,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
11.5,132.25,0.0,1.0,4,121,1.0,0,7,60,0,3600,3600,4,130000.0,4,4,11,121,16,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,19,2,361,361,4,130000.0,6,6,11,121,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,32,2,1024,1024,4,130000.0,6,6,11,121,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,53,2,2809,2809,4,130000.0,6,6,17,289,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,22,2,484,484,4,130000.0,6,6,14,196,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,32,2,1024,1024,4,130000.0,6,6,15,225,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
17.0,289.0,0.25,1.0,6,0,1.0,4,10,11,2,121,121,4,130000.0,6,6,5,25,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
10.5,110.25,1.0,1.7777779,3,81,1.3333334,4,5,10,2,100,100,2,130000.0,4,4,3,9,16,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
10.5,110.25,1.0,1.7777779,3,81,1.3333334,4,5,19,2,361,361,2,130000.0,4,4,7,49,16,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
10.5,110.25,1.0,1.7777779,3,81,1.3333334,4,5,45,2,2025,2025,2,130000.0,4,4,9,81,16,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
10.5,110.25,1.0,1.7777779,3,81,1.3333334,4,5,40,2,1600,1600,2,130000.0,4,4,5,25,16,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,4
5.0,25.0,4.0,9.0,1,0,3.0,4,3,22,2,484,484,1,60000.0,3,3,5,25,9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1
5.0,25.0,4.0,9.0,1,0,3.0,4,3,7,2,49,49,1,60000.0,3,3,1,1,9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2
5.0,25.0,4.0,9.0,1,0,3.0,4,3,2,2,4,4,1,60000.0,3,3,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,18,4,324,324,2,130000.0,6,6,8,64,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,1,4,1,1,2,130000.0,6,6,0,0,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,30,4,900,900,2,130000.0,6,6,6,36,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,36,4,1296,1296,2,130000.0,6,6,7,49,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,18,4,324,324,2,130000.0,6,6,6,36,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,2
13.5,182.25,4.0,9.0,4,0,3.0,16,3,16,4,256,256,2,130000.0,6,6,9,81,36,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,53,1,2809,2809,5,130000.0,6,6,8,64,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,30,1,900,900,5,130000.0,6,6,6,36,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,33,1,1089,1089,5,130000.0,6,6,12,144,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,53,1,2809,2809,5,130000.0,6,6,10,100,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,14,1,196,196,5,130000.0,6,6,7,49,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
11.4,129.95999,0.040000003,4.0,2,100,2.0,1,7,32,1,1024,1024,5,130000.0,6,6,21,441,36,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,4
